,date,equipment,city,ca,weekday,is_weekend,bool_school_holiday_A,bool_school_holiday_B,bool_school_holiday_C,is_bankholiday,distance_between_closest_bank_holiday,ca_last_year_same_weekday
1075,2019-12-12,ordinateur,Paris,10776.382553648098,Thursday,False,False,False,False,False,13,5805.565012855085
1076,2019-12-13,ordinateur,Paris,8259.205992704961,Friday,False,False,False,False,False,12,14822.200389673755
1077,2019-12-14,ordinateur,Paris,12320.112190620779,Saturday,True,False,False,False,False,11,11957.268707496543
1078,2019-12-15,ordinateur,Paris,5346.252871873186,Sunday,True,False,False,False,False,10,13530.77026356551
1079,2019-12-16,ordinateur,Paris,7871.1881334081045,Monday,False,False,False,False,False,9,5187.802721028736
1080,2019-12-17,ordinateur,Paris,7430.802133272773,Tuesday,False,False,False,False,False,8,9217.971464995624
1081,2019-12-18,ordinateur,Paris,7679.965034549356,Wednesday,False,False,False,False,False,7,13495.358705901006
1082,2019-12-19,ordinateur,Paris,7101.043840857343,Thursday,False,False,False,False,False,6,10776.382553648098
1083,2019-12-20,ordinateur,Paris,6355.209367212409,Friday,False,False,False,False,False,5,8259.205992704961
1084,2019-12-21,ordinateur,Paris,9676.480446652196,Saturday,True,True,True,True,False,4,12320.112190620779
1085,2019-12-22,ordinateur,Paris,7442.913576698958,Sunday,True,True,True,True,False,3,5346.252871873186
1086,2019-12-23,ordinateur,Paris,9239.769342275244,Monday,False,True,True,True,False,2,7871.1881334081045
1087,2019-12-24,ordinateur,Paris,6208.761715331577,Tuesday,False,True,True,True,False,1,7430.802133272773
1088,2019-12-25,ordinateur,Paris,5506.494619326883,Wednesday,False,True,True,True,True,0,7679.965034549356
1089,2019-12-26,ordinateur,Paris,7840.168714904605,Thursday,False,True,True,True,False,6,7101.043840857343
1090,2019-12-27,ordinateur,Paris,11183.75291597033,Friday,False,True,True,True,False,5,6355.209367212409
1091,2019-12-28,ordinateur,Paris,12052.74887636651,Saturday,True,True,True,True,False,4,9676.480446652196
1092,2019-12-29,ordinateur,Paris,9064.88150038328,Sunday,True,True,True,True,False,3,7442.913576698958
1093,2019-12-30,ordinateur,Paris,7855.324657032041,Monday,False,True,True,True,False,2,9239.769342275244
1094,2019-12-31,ordinateur,Paris,8303.828853279983,Tuesday,False,True,True,True,False,1,6208.761715331577
